Nome: CODAJAS
Codigo Estacao: 82326
Latitude: -3.8411111
Longitude: -62.05527777
Altitude: 30.31
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2001-11-30;0;43,3;null;null;186,9;6,633333;15;188,2;null;null;34,743333;27,677333;23,25;81,225;3;1,477778;46,444444;
2001-12-31;18;27,5;null;null;109,3;8,129032;20;349,9;null;null;32,970968;27,036129;23,354839;81,790323;5;1,774194;40,752688;
2002-01-31;0;38,9;null;null;137,8;8,215054;24;333,2;null;null;33,277419;26,934839;23,354839;83,775;3;1,333333;45,913978;
2002-02-28;0;33,1;null;null;95;8,559524;24;404,6;null;null;32,657143;26,476429;23,282143;85,767857;5;1,25;43,095238;
2002-03-31;0;44,4;null;null;136,6;8,526882;28;368,6;null;null;33,212903;26,669032;23,341935;83,798387;5;1,623656;45,806452;
2002-04-30;0;33,7;null;null;133,2;7,797753;21;335,4;null;null;32,56;26,241379;null;83,975;5;1,4;52,833333;
2002-05-31;0;33,2;null;null;125;7,634409;25;372,8;null;null;32,432258;26,387333;21,903226;83,975806;5;1,537634;54,193548;
2002-06-30;23;50,7;null;null;199;5,988889;17;168;null;null;31,36;26,28;21,66;78,508333;5;1,7;58,833333;
2002-07-31;0;64;null;null;230,4;5,215054;12;119,5;null;null;33,724138;26,837778;21,944828;82,887097;3;1,053763;56,075269;
2002-08-31;0;67,7;null;null;220,1;6,413043;12;117,3;null;null;34,996774;26,993548;21,63871;81,1;5;1,193548;53,11828;
2002-09-30;0;67,3;null;null;215,7;5,655556;10;123,8;null;null;34,586667;27,578667;22,74;80,591667;5;1,255556;56,388889;
2002-10-31;0;52,2;null;null;198,7;6,913978;14;134,4;null;null;34,090323;27,394839;23,054839;81,685484;5;1,129032;51,612903;
2002-11-30;0;56,2;null;null;204,6;6,966667;16;218;null;null;34,226667;27,584;23,493333;82,612069;3;1,277778;52,777778;
2002-12-31;0;38,7;null;null;135,2;8,548387;26;511,4;null;null;32,722581;27,251613;24,222581;85,443548;7;1,580645;49,731183;
2003-01-31;0;50,3;151,306892;151,306892;207,6;6,719101;19;161,9;null;null;34,793333;28,088;24,273333;82,266667;3;1,155556;56,555556;
2003-02-28;14;43,5;132,748934;132,748934;128;7,904762;20;277,3;null;null;33,117857;27,173571;24,096429;85,946429;3;1,464286;52,440476;
2003-03-31;14;43,7;145,206311;145,206311;152,2;8,365591;18;430,5;null;null;32,967742;27,03871;23,825806;86,024194;5;1,473118;50,591398;
2003-04-30;18;41,3;138,67175;138,67175;142,4;7,566667;17;185,1;null;null;32,303333;26,949333;23,88;86,15;5;1,6;51,388889;
2003-05-31;18;42,5;142,99549;142,99549;171,1;6,892473;20;315,5;null;null;32,348387;26,889677;23,503226;87,290323;5;1,494624;54,677419;
2003-06-30;23;47,7;135,800908;135,800908;160;7,511111;20;219,3;null;null;31,873333;26,456;23,033333;86,691667;5;1,573034;58,222222;
2003-07-31;0;63,7;141,524466;141,524466;235,8;5,419355;8;150,4;null;null;32,958065;26,818065;22,677419;82,620968;5;1,55914;55,967742;
2003-08-31;23;53,4;142,901816;142,901816;223,5;5,827957;9;153,5;null;null;33,174194;26,973548;23,054839;82,104839;5;1,634409;54,086022;
2003-09-30;23;61,8;null;null;207,4;6,255556;8;50,2;null;null;34,143333;27,402667;23,04;80,5;7;2,055556;56,722222;
2003-10-31;18;55,8;null;null;169,4;7,150538;14;269,8;null;null;33,277419;27,427742;23,877419;84,677419;3;1,451613;45,913978;
2003-11-30;23;51,1;null;null;188,3;6,077778;16;58,4;null;null;33,5;27,686667;24,036667;83,016667;5;1,9;51,333333;
2003-12-31;23;57,9;null;null;180,8;7,164835;17;135,8;null;null;33,232258;27,429677;23,906452;84,508065;5;1,967742;54,076087;
2004-01-31;23;49,8;null;null;132,8;8,139785;18;262,4;null;null;32,319355;27,08129;24,022581;87,491935;5;1,66129;49,677419;
2004-02-29;23;26,2;null;null;115,2;8,344828;22;419,4;null;null;31,789655;26,661379;23,7;86,310345;5;2,114943;50,862069;
2004-03-31;23;40,3;null;null;142,6;8,043011;28;368,7;null;null;31,990323;26,88;23,270968;86,467742;5;2,043011;48,913043;
2004-04-30;23;42,8;null;null;145,7;7,1;19;322,5;null;null;32,36;27,036667;23,593333;86,2;5;1,611111;49,233333;
2004-05-31;23;19,9;null;null;138,5;7,11828;23;195,3;null;null;31,006452;26,427097;23,54;87,548387;5;2,397849;54,215054;
2004-06-30;18;35,3;null;null;184,2;5,377778;18;181,7;null;null;31,506667;26,066667;22,303333;85,2;5;2,266667;59,555556;
2004-07-31;0;46,4;null;null;229,7;5,301075;16;184,9;null;null;32,141935;26,273548;22,222581;83,354839;5;1,473118;55,774194;
2004-08-31;23;70,9;null;null;233,8;4,677419;9;62,9;null;null;33,473333;27,010968;22,636667;80,209677;5;1,602151;54,677419;
2004-09-30;23;58,3;null;null;189,9;6,719101;16;220,2;null;null;32,88;26,746897;22,923333;83,068966;5;1,855556;51,111111;
2004-10-31;23;64,1;null;null;203,8;6,021505;18;248,1;null;null;33,783333;27,638667;23,726667;81,798387;3;1,817204;54,784946;
2004-11-30;23;47,2;null;null;158,7;7,023256;16;131,2;null;null;33,441379;27,616;23,944828;83,6;5;2,333333;56,551724;
2004-12-31;23;27,8;null;null;155,2;7,204301;19;372,2;null;null;33,058065;27,147742;23,574194;84,298387;5;2;53,27957;
2005-01-31;23;50,6;null;null;195,4;6,645161;15;162,9;null;null;33,774194;27,572258;23,506452;80,733871;5;2,086022;52,505376;
2005-02-28;23;36,2;null;null;99,2;8,107143;24;507,5;null;null;31,692857;26,947857;24,003571;86,625;5;1,857143;50,119048;
2005-03-31;23;37,8;null;null;115,7;8,13172;25;563;null;null;31,732258;26,898065;23,906452;86,137097;5;1,75393;47,989247;
2005-04-30;23;23,3;null;null;114,3;6,713889;20;383,3;null;null;31,606667;26,784;23,703333;86,9;5;1,602246;54,666667;
2005-05-31;0;27,1;null;null;166;6,301075;19;128,8;null;null;32,532258;27,34;23,887097;83,596774;5;1,666667;57,849462;
2005-06-30;0;44,5;null;null;221,2;4,944444;8;83,5;null;null;33,2;27,488;23,173333;80,55;6;1,711111;59,388889;
2005-07-31;23;70,1;null;null;208,4;4,83871;12;66,4;null;null;33,496774;26,983226;22,487097;80,080645;5;1,569892;57,419355;
2005-08-31;0;68;null;null;226,2;4,569892;8;93,1;null;null;34,316129;27,165806;22,712903;80,862903;5;1,107527;46,695652;
2005-09-30;23;64,9;null;null;174,1;5,422222;14;127,2;null;null;34,056667;27,340667;23,08;81,8;3;1,422222;47,677778;
2005-10-31;23;62,2;null;null;162,2;7,053763;20;133,3;null;null;34,064516;27,470323;23,596774;84,129032;5;1,806452;53,913043;
2005-11-30;23;43;null;null;150,1;7,022222;13;126,5;null;null;33,75;27,565333;23,803448;83,233333;5;1,886667;53,466667;
2005-12-31;0;51,5;null;null;133,9;7,597826;24;298,3;null;null;32,590323;26,762581;23,380645;86,145161;3;1,225806;40,655914;
2006-01-31;14;43,1;null;null;161,1;7,44086;18;262,2;null;null;33,151613;27,192258;23,580645;83,08871;5;1,946237;52,903226;
2006-02-28;0;37,2;null;null;95,2;8,035714;21;344,1;null;null;32,542857;26,71;23,546429;87,732143;5;1,392857;46,75;
2006-03-31;0;31,5;null;null;128,5;7,612903;27;347,5;null;null;31,977419;26,572258;23,256667;87,201613;3;1,311828;38,397849;
2006-04-30;0;47,6;null;null;132;7,422222;19;411;null;null;32,16;26,696667;23,386667;86,008333;3;1,455556;46,444444;
2006-05-31;23;40,1;null;null;91,2;7,430108;25;466;null;null;30,606452;26,04129;22,990323;88,137097;5;1,753763;46,344086;
2006-06-30;0;59,9;136,903934;136,903934;211,6;4,777778;11;63,5;null;null;33,093333;26,734667;22,22;83,433333;5;1,711111;59,388889;
2006-07-31;0;65,7;141,545585;113,696066;205,4;5,817204;13;86,9;null;null;33,132258;26,792903;22,63871;82,314516;5;1,462366;47,752688;
2006-08-31;0;67,8;143,272822;112;245,3;4,913978;12;112;null;null;34,490323;27,110323;22,251613;83,225806;5;1,741935;50,709677;
2006-09-30;0;63;141,93564;111,3;226,5;5,011111;9;111,3;null;null;34,83;27,675333;22,986667;80,85;5;1,288889;46,511111;
2006-10-31;0;71,6;149,845711;115,1;201,2;5,989247;14;115,3;null;null;34,890323;28,298065;23,7;81,604839;5;1,698925;52,795699;
2006-11-30;32;37,7;141,635209;141,635209;152,6;7,555556;18;366,9;null;null;32,996667;27,019333;23,07;85,925;5;1,933333;48;
2006-12-31;14;41,1;148,424887;148,424887;168,5;6,956989;18;488;null;null;33,193548;27,270323;23,383871;86,766129;5;1,741935;46,580645;
2007-01-31;14;38,7;147,135409;147,135409;150,3;7,55914;25;324,4;null;null;33,093548;26,994839;23,383871;87,967742;3;1,430108;46,55914;
2007-02-28;14;59,9;135,135846;135,135846;179,7;6,297619;12;98,8;null;null;34,325;27,914286;23,642857;82,875;5;1,654762;55,369048;
2007-03-31;14;37,6;143,287629;143,287629;121,7;7,817204;28;362,3;null;null;32,319355;26,505806;23,006452;88,798387;5;1,773118;46,774194;
2007-04-30;23;40,8;139,370583;139,370583;138,8;7,577778;26;383,4;null;null;32,793333;26,930667;23,243333;87,933333;5;1,733333;49,344444;
2007-05-31;18;45,2;141,101563;141,101563;166,9;6,591398;24;302,7;null;null;32,667742;26,627097;22,748387;86,419355;5;1,924731;50,451613;
2007-06-30;14;53,9;136,497671;136,497671;223,3;4,677778;13;91,4;null;null;33,336667;26,577333;21,836667;83,458333;5;1,877778;58,222222;
2007-07-31;23;62,5;141,504111;141,504111;228,1;5,021505;16;143;null;null;33,83871;26,803226;22,345161;83,375;5;1,688172;55,806452;
2007-08-31;0;67,1;142,901635;142,901635;225,1;5,204301;11;103,4;null;null;34,141935;27,079355;22,077419;81,870968;5;1,591398;48,505376;
2007-09-30;23;43,2;139,015404;105,596583;202,5;5,388889;15;86,9;null;null;34,05;26,819333;21,033333;82,591667;5;1,955556;56,888889;
2007-10-31;23;null;145,505963;145,505963;199,3;5,516129;13;155,6;null;null;34,509677;27,002222;21,358824;84;3;1,872043;49,043011;
2007-11-30;23;null;143,490104;142,394037;186;6,966667;16;135,5;null;null;34,323333;27,508696;24,278261;86,025862;5;2,155556;49,522222;
2007-12-31;14;51,4;null;null;150,5;6,913978;21;301,7;null;null;32,493548;26,789032;23,603226;87,274194;5;1,967742;52,043011;
