Nome: OBIDOS
Codigo Estacao: 82178
Latitude: -1.905
Longitude: -55.5236111
Altitude: 54.72
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2005-03-31;0;47,2;null;null;104,6;9,043011;27;458,7;1004,088172;31,190323;26,66129;24,164516;88,491935;5;,290323;62,795699;null;
2005-04-30;0;57,3;null;null;146,9;8,211111;17;97,3;1003,4;31,486667;27,091333;24,443333;85,65;5;,422222;65,333333;null;
2005-05-31;0;53,3;null;null;143,9;8,139785;17;181,5;1003,778495;30,829032;26,720645;24,048387;85,524194;5;,526882;64,83871;null;
2005-06-30;0;84,1;null;null;209,2;6,211111;4;72,1;1003,877778;31,856667;27,442667;24,333333;81,5;5;,39;64,933333;null;
2005-07-31;0;null;null;null;null;5,051948;12;79,3;1004,790909;32,034615;27,3376;23,604;79,42;3,4;1,202597;65,064935;null;
2005-08-31;0;119,6;null;null;261,2;5,569892;4;25,4;1004,062366;33,5;28,012903;24,135484;76,274194;5;1,256989;68,924731;null;
2005-09-30;0;118,1;null;null;263,7;6,763889;11;92,8;1003,09;34,05;28,218;24,083333;75,175;5;1,208889;67,333333;null;
2005-10-31;0;133,8;null;null;263,9;6,591398;7;22,5;1002,3;34,145161;28,564516;24,303226;73,75;5;1,448387;67,634409;null;
2005-11-30;0;128,2;null;null;196,7;7,166667;7;102,6;1001,194444;34,073333;28,926667;25,12;75,016667;9;1,502222;63,666667;null;
2005-12-31;0;58,5;null;null;141,4;8,354839;24;351,1;1001,721505;31,154839;26,556774;23,735484;85,83871;5;,464516;61,075269;null;
2006-01-31;0;66,6;null;null;175;7,688172;20;370,9;1001,836559;31,187097;26,492258;23,393548;85,822581;5;,876344;63,225806;null;
2006-02-28;0;52,2;null;null;115,7;8,380952;23;164,4;1002,263095;30,825;26,331429;23,607143;87,285714;5;,604762;60,238095;null;
2006-03-31;0;51,1;null;null;133,9;8,451613;30;446,2;1003,107527;30,641935;26,127742;23,435484;87,145161;5;,612903;62,150538;null;
