Nome: PORTO DE MOZ
Codigo Estacao: 82184
Latitude: -1.751055
Longitude: -52.236186
Altitude: 13.08
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2001-01-31;0;64,2;null;null;124,1;6,344086;26;225,6;1009,762366;30,777419;26,246452;23,393548;93,225806;1;,602151;69,247312;null;
2001-02-28;0;60,5;null;null;111,7;6,27381;23;283,5;1009,890476;30,632143;25,851429;23,153571;89,714286;1;,452381;67,02381;null;
2001-03-31;0;70,1;null;null;135,8;5,462366;23;208,3;1009,994624;30,983871;26,385161;23,696774;89,459677;1;,526882;69,462366;null;
2001-04-30;0;54,8;null;null;117,4;6,011111;28;367,9;1010,084444;30,823333;26,272;23,623333;89,491667;1;,466667;68,222222;null;
2001-05-31;5;64,3;null;null;194,4;5,569892;27;308;1009,672043;31,354839;27,10129;23,93871;89,685484;1;,709677;68,924731;null;
2001-06-30;0;55,9;null;null;181,5;5,766667;27;357,8;1010,568889;30,9;26,5;23,326667;92,075;1;,622222;68,111111;null;
2001-07-31;0;70,4;null;null;236,9;4,774194;20;137,3;1010,867742;31,683871;26,857419;23,509677;86,927419;1;,55914;69,784946;null;
2001-08-31;0;102;null;null;294;4,505376;4;38,8;1011,756989;33,312903;27,787097;23,541935;82,653226;1;,623656;69,569892;null;
2001-09-30;0;103,3;null;null;245,1;5,3;11;60,3;1010,088889;33,476667;27,994667;23,943333;82,516667;3;,722222;69,444444;null;
2001-10-31;0;118;null;null;222,3;4,913978;7;32,1;1009,006452;33,66129;28,330323;24,054839;80,209677;2;,602151;69,462366;null;
2001-11-30;0;null;null;null;null;5,26506;4;29,4;1008,608434;33,496296;28,602308;24,485714;75,634615;10,1;,809301;70,674699;null;
2001-12-31;0;116,9;null;null;167,1;5,301075;7;29,5;1008,229032;33,412903;28,306452;24,596774;78,524194;2;,666667;69,677419;null;
2002-01-31;0;74,3;null;null;160,5;5,88172;18;180,4;1009,270968;31,854839;27,010323;23,712903;84,072581;2;,623656;69,032258;null;
2002-02-28;0;54,2;null;null;135,2;5,678571;22;383,3;1009,941667;30,857143;26,553571;23,857143;86,785714;2;,595238;67,738095;null;
2002-03-31;0;54,3;null;null;115,7;5,602151;25;295,1;1009,387097;30,493548;26,505161;23,754839;87,451613;2;,634409;68,602151;null;
2002-04-30;0;43;null;null;132,2;5,977778;26;508,1;1008,791111;30,596667;26,464667;23,77;88,883333;1;,522222;67,555556;null;
2002-05-31;0;54,5;null;null;195,6;5,591398;28;421,7;1009,850538;31,424138;26,92;24,025806;87,153226;1;,57957;68,602151;null;
2002-06-30;0;49,3;null;null;191,8;5,111111;24;322,9;1010,248889;31,633333;27,148667;23,736667;86,658333;2;,603333;69,333333;null;
2002-07-31;0;74,1;null;null;263,8;4,397849;15;106,9;1010,682796;32,229032;27,766452;24,009677;83,137097;1,8;,743655;69,677419;null;
2002-08-31;0;87,8;null;null;276,1;4,698925;10;61,9;1010,567742;32,932258;27,971613;23,977419;82,282258;1,8;,687097;69,677419;null;
2002-09-30;0;105,4;null;null;257,7;4,833333;3;17,6;1010,116667;33,846667;28,09;23,893103;80,116667;1,8;,711111;70;null;
2002-10-31;36;115,2;null;null;250,8;5,16129;12;36;1009,37957;33,470968;28,196774;24,006452;77,556452;1,8;,743011;69,784946;null;
2002-11-30;0;116,1;null;null;189,9;5,177778;8;31;1009,652222;33,437931;28,109333;24,003333;76,841667;1,5;,732222;69,666667;null;
2002-12-31;36;100,8;null;null;142,5;5,860215;19;114,3;1009,976344;32,348387;27,154194;23,93871;81,975806;2;,735484;69,139785;null;
2003-01-31;36;92,5;148,737142;148,737142;160,5;5,387097;13;70;1009,64086;31,56129;27,120645;23,977419;80,725806;1,5;,715054;69,139785;null;
2003-02-28;36;49;114,962854;114,962854;88,5;6,083333;28;311,1;1010,107143;30,103571;26,07;23,457143;87,598214;1,5;,663095;68,690476;null;
2003-03-31;0;56,1;136,059933;136,059933;125,4;5,849462;25;325,4;1010,053763;30,777419;26,529677;23,790323;86,241935;1,8;,680645;68,709677;null;
2003-04-30;0;48,2;134,813941;134,813941;145,8;6,038889;26;374,9;1009,85;30,306667;26,688;24,048276;86,708333;1,8;,706988;69,2;null;
