Nome: CAMETA
Codigo Estacao: 82263
Latitude: -2.23972221
Longitude: -49.49972221
Altitude: 9.93
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2010-02-28;2;47,5;133,905626;133,905626;169,7;7,845238;22;240,1;1008,755952;33,242857;27,675714;24,132143;85,25;5;2,785714;63,571429;null;
2010-03-31;2;57,8;148,974902;148,974902;249,5;6,666667;21;258,7;1009,327957;34,212903;28,045806;24,354839;84,314516;5;2,634409;62,473118;null;
2010-04-30;2;45,3;140,744441;140,744441;127,4;8,311111;27;294,5;1009,427778;33,826667;27,758;24,383333;87,825;5;2,388889;61,444444;null;
2010-05-31;2;57,5;147,201577;147,201577;226;6,752688;24;366,2;1009,73871;34,006452;28,065161;24,464516;85,435484;5;2,387097;63,333333;null;
2010-06-30;2;68;142,40061;121,519382;242;5,177778;12;70;1011,511111;33,983333;28,157333;24,05;82,758333;4;2,177778;65,888889;null;
2010-07-31;5;72,1;147,322586;141,585803;270,1;5,16129;14;136,7;1010,974194;34,116129;28,247097;23,932258;80,580645;4;2,408602;66,021505;null;
2010-08-31;2;79,9;147,674946;147,674946;289,2;4,193548;13;170,8;1010,906452;34,412903;28,246452;24,029032;82,080645;5;2,150538;66,666667;null;
2010-09-30;2;83,7;144,685072;60,771346;267,3;4,7;8;11,7;1009,767778;34,163333;28,471333;24,223333;81,7;5;2,703333;66,555556;null;
2010-10-31;2;92,6;151,270124;89,725631;269,9;4,795699;4;80,8;1009,303226;34,577419;28,764516;24,167742;77,443548;5;3,367742;66,55914;null;
2010-11-30;2;80,7;145,547952;118,325042;232;5,488889;10;116,1;1007,963333;34,013333;28,438;24,43;78,016667;5;2,888889;66,222222;null;
2010-12-31;2;61,3;147,514805;147,514805;198,9;6,88172;13;207,1;1007,513978;33,106452;27,454839;23,725806;83,08871;4;2,56129;65,591398;null;
2011-01-31;2;40,8;144,416812;144,416812;149;8,258065;30;635,1;1008,656989;31,816129;26,134194;22,735484;87,774194;4;2,290323;61,505376;null;
2011-02-28;2;38,8;128,775909;128,775909;134,9;8,202381;27;436,4;1009,375;31,671429;26,166429;23,067857;89,25;5;2,47619;60,952381;null;
2011-03-31;2;43,8;142,954597;142,954597;174,2;8,193548;28;355;1009,143011;32,612903;26,538065;23,016129;88,556452;4;2,301075;60,967742;null;
2011-04-30;2;40,8;132,407037;132,407037;178,1;7,722222;28;470,2;1009,638889;32,223333;26,536667;23,036667;89,225;5;1,964444;63,444444;null;
2011-05-31;2;45,5;150,196482;150,196482;188,9;7,752688;26;300,7;1009,603226;33,019355;27,175484;23,535484;88,403226;4;2,129032;62,795699;null;
2011-06-30;2;67,6;157,364082;146,998931;231,3;5,822222;12;108,1;1010,734444;33,573333;27,810667;23,836667;82,933333;5;2,603333;65,888889;null;
2011-07-31;2;71,7;156,265952;150,404613;267,7;4,580645;16;142,6;1010,791398;33,625806;27,563226;23,348387;83,443548;5;2,344086;66,236559;null;
2011-08-31;2;87,4;174,639156;114,034292;289,4;4,172043;14;81,8;1011,116129;34,293548;28,33871;24,174194;80,887097;5;2,623656;66,451613;null;
2011-09-30;2;83,1;169,881952;73,019686;277,9;4,333333;8;58,9;1010,872222;33,94;28,35;23,896667;79,325;5;2,977778;66,222222;null;
2011-10-31;2;91,9;183,571325;51,483126;263,9;5,010753;6;46,3;1008,493548;34,26129;28,632258;24,174194;76,467742;5;3,204301;66,236559;null;
2011-11-30;2;82;171,530095;119,026169;235,1;5,488889;13;118,2;1008,55;33,65;28,272;24,32;80,933333;5;2,733333;66,666667;null;
2011-12-31;2;86,9;175,287523;57,716619;232,6;4,806452;10;57;1008,737634;33,316129;28,302581;24,609677;78,693548;5;2,763441;66,666667;null;
