Nome: BENJAMIN CONSTANT
Codigo Estacao: 82410
Latitude: -4.3786111
Longitude: -70.02999999
Altitude: 78.41
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2002-03-31;0;33;null;null;132,4;8,408602;20;281,8;null;null;32,241935;26,545161;23,03871;86,483871;3;,726882;39,236559;
2002-04-30;14;35,9;null;null;138,5;7,8;22;311,6;null;null;32,226667;26,492;23,2;86,825;2;,788889;39,222222;
2002-05-31;0;39,1;null;null;181,7;7,774194;23;270,4;null;null;32,84;26,706667;23,267742;86,225806;10;,783871;40,376344;
2002-06-30;0;39,5;null;null;155,3;6,977778;10;66,6;null;null;31,596667;25,874;22,123333;84,575;2,2;,724444;40,222222;
2002-07-31;14;31;null;null;160,7;7,354839;19;323;null;null;31,02;25,544828;22;85,169355;7;,784946;37,043011;
2002-08-31;0;35,3;null;null;204;7,258065;15;114,8;null;null;33,432258;26,548387;22,4;81,441667;2;,728261;41,397849;
2002-09-30;0;48,9;null;null;189,6;7,066667;11;129,2;null;null;34,17931;27,214;22,79;79,725;4;,688889;41,333333;
2002-10-31;0;45,5;null;null;161,9;8,043011;19;212,8;null;null;33,516129;26,8;22,796774;82,282258;9;,849462;41,021505;
2002-11-30;0;43,9;null;null;161,5;8,177778;20;219,4;null;null;33,256667;26,785333;23,006667;82,544643;4;,844444;39,444444;
2002-12-31;5;34,2;null;null;114,3;8,709677;24;423,8;null;null;31,564516;26,155484;23,148387;87,193548;2;,795699;34,623656;
2003-01-31;0;35;147,431078;147,431078;120;8,27957;17;173,4;null;null;32,390323;26,886452;23,545161;84,75;1;,645161;40,913978;
2003-02-28;5;28;130,863235;130,863235;119,1;8,333333;19;442,2;null;null;32,096429;26,502143;23,132143;84,526786;14;,869048;36,845238;
2003-03-31;0;28,3;144,217223;144,217223;151,3;8,419355;23;344,4;null;null;32,548387;26,694194;23,190323;86,370968;2;,673118;35,612903;
2003-04-30;0;34,7;137,404917;137,404917;135,5;8,488889;23;308,9;null;null;32,016667;26,474667;23,22;86,525;3;,766667;34;
2003-05-31;0;33,8;140,568627;140,568627;143,8;8,107527;22;133;null;null;31,980645;26,451613;23,212903;86,048387;2;,655914;36,88172;
2003-06-30;0;37,4;134,850761;134,850761;140,8;8,033333;19;197,8;null;null;32,113333;26,143333;22,66;85,925;2;,633333;36,722222;
2003-07-31;0;38,6;137,842264;137,842264;149,3;8,053763;9;72,6;null;null;31,722581;25,716774;22,116129;86,080645;2;,688172;36,236559;
2003-08-31;14;46,4;138,565956;138,565956;160,4;8,397849;16;206,7;null;null;32,183871;25,710968;21,929032;84,612903;4;,849462;35,806452;
2003-09-30;5;56,8;null;null;171,3;8,159091;10;146,4;null;null;33,736667;26,766207;22,866667;83,577586;2;,761364;41,954023;
2003-10-31;0;41,3;null;null;145,6;7,848837;14;308,6;null;null;33,244828;27,16;23,655172;84,801724;2;,639535;42,848837;
2003-11-30;0;46;null;null;164,4;8,101124;16;332,2;null;null;33,286667;26,888667;23,403333;86,283333;2;,666667;43,777778;
2003-12-31;0;48,3;null;null;126,8;8,133333;13;231,2;null;null;32,973333;26,805926;23,748276;86,816667;2;,6;41,833333;
2004-01-31;null;null;null;null;null;null;1;null;null;null;null;null;null;null;null;null;null;
2004-02-29;0;36;null;null;101,4;8,662791;15;262,6;null;null;32,113793;26,550345;23,472414;89,336207;2;,616279;41,823529;
2004-03-31;0;38,8;null;null;133,1;8,548387;21;517,6;null;null;32,335484;26,583871;23,490323;89,064516;2;,72043;41,666667;
2004-04-30;0;41,6;null;null;161,7;7,822222;19;170,8;null;null;33,04;26,848667;23,65;89,137931;2;,711111;41,333333;
2004-05-31;0;40,3;null;null;134,9;7,989247;18;115,6;null;null;31,051613;25,675;22,64375;90,556452;2;,774194;43,225806;
2004-06-30;0;31,5;null;null;124,7;8,311111;19;182;null;null;30,843333;null;null;90,091667;5;,755556;41,555556;
2004-07-31;0;35,5;null;null;164,6;8,086022;19;199,4;null;null;31,635484;null;null;89,096774;2;,623656;43,44086;
2004-08-31;0;53,9;null;null;196,6;7,569892;11;173,6;null;null;32,906452;26,194286;22,12381;85,862903;2;,698925;43,387097;
2004-09-30;5;49,1;null;null;161,7;8,6;15;151,4;null;null;33,073333;26,082667;22,176667;85,4;2;,8;41,5;
2004-10-31;0;50,2;null;null;177,6;7,731183;15;173;null;null;34,077419;27,16;23,358065;85,758065;2;,847826;44,247312;
2004-11-30;0;45,9;null;null;157,4;8,166667;16;258,4;null;null;32,856667;27,025333;23,816667;87,216667;6;,933333;43,111111;
2004-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2005-01-31;0;47,5;null;null;null;8,152941;19;353,6;null;null;33,241935;27,275484;23,922581;89,53125;3;,905882;40,117647;
2005-02-28;0;null;null;null;102,4;8,516667;19;276,4;null;null;32,246429;26,797857;23,692857;90,473684;8;,962667;40,36;
2005-03-31;0;32;null;null;108,3;8,47619;18;407;null;null;32,170968;26,83871;23,767742;88,659091;3;,738095;37,97619;
2005-04-30;0;25,4;null;null;139,9;7,878125;20;305,8;null;null;32,676667;26,614;23,506667;87,345238;3;,901083;41,3125;
2005-05-31;0;49,2;null;null;181,1;6,963855;17;191,8;null;null;33,432258;26,788387;23,3;89,113636;3;,783133;43,012048;
2005-06-30;null;null;null;null;null;null;8;null;null;null;32,942105;26,525263;22,995;86,666667;3;null;null;
2005-07-31;0;36;null;null;157,7;6,147727;7;15,6;null;null;33,216129;26,063226;21,541935;80,601852;4;,921348;43,146067;
2005-08-31;0;55,3;null;null;null;6,612903;8;53,4;null;null;34,632258;26,794839;21,990323;78,032258;8;,88172;42,688172;
2005-09-30;0;72,4;null;null;189;6,944444;7;44,6;null;null;35,273333;27,310667;22,373333;76,225;4;,801111;44,888889;
2005-10-31;0;54,2;null;null;165,8;7,892473;17;378;null;null;34,416129;26,834194;23,206452;83,370968;10;,731183;42,580645;
2005-11-30;0;40,2;null;null;171,3;7,688889;16;259,4;null;null;33,623333;27,217333;23,823333;84,783333;4;1;43,777778;
2005-12-31;0;30,7;null;null;100,4;7,989247;22;267;null;null;32;26,487097;23,16129;87,306452;3;,752688;43,44086;
2006-01-31;0;27,1;null;null;89;8,344086;25;505,2;null;null;31,948387;26,263226;23,270968;88,056452;3;,817204;41,397849;
2006-02-28;0;32,2;null;null;null;8,488095;18;320;null;null;31,95;26,437857;23,528571;87,857143;2;,738095;42,678571;
2006-03-31;0;41;null;null;136,7;8,376344;23;401;null;null;32,380645;26,616129;23,709677;86,903226;3;,645161;43,44086;
2006-04-30;0;37,4;null;null;123,3;8,166667;20;318,8;null;null;32,1125;26,44;23,386667;88,391667;3;,7;43,888889;
2006-05-31;0;38,4;null;null;128,5;7,709677;16;230,6;null;null;null;null;22,23871;87,241935;2;,709677;42,623656;
2006-06-30;0;22;131,893881;131,893881;175;7;15;60,2;null;null;null;null;23,03;85,456897;2;,707865;45,393258;
2006-07-31;18;45,9;136,196443;136,196443;185,2;7,150538;13;110,8;null;null;null;null;22,716129;83,572581;3;,989247;44,623656;
2006-08-31;0;50,1;138,290599;111,909676;null;7,516129;13;109;null;null;null;null;22,512903;84,072581;2;,72043;44,83871;
2006-09-30;0;72,2;135,986509;135,986509;216,8;7,188889;8;63;null;null;null;null;23,09;80,866667;2;,744444;44,444444;
2006-10-31;0;62,9;null;null;null;7,404494;8;50,2;null;null;null;null;24,013333;80,666667;3;,820225;44,764045;
2006-11-30;0;45,3;null;null;null;8,355556;21;168,3;null;null;null;null;23,866667;86,525;8;,844444;41,388889;
2006-12-31;0;29,5;null;null;null;8,225806;28;523,2;null;null;null;null;23,732258;86,798387;4;,548387;42,258065;
2007-01-31;0;38,4;145,930129;145,930129;107,9;8,483871;22;480,2;null;null;32,064516;26,574839;23,719355;87,572581;3;,483871;41,935484;
2007-02-28;0;39,7;133,884737;133,884737;143;7,845238;13;159;null;null;33,8;27,485;24,107143;85,223214;3;,642857;44,404762;
2007-03-31;0;40,3;143,068181;143,068181;120,2;8,376344;24;288,8;null;null;32,135484;26,441935;23,554839;87,185484;4;,752688;42,580645;
2007-04-30;0;19,5;136,652829;136,652829;129,3;7,7;20;333,3;null;null;31,976667;26,372667;23,286667;87,591667;3;,466667;42,333333;
2007-05-31;0;38,4;137,188373;137,188373;136,7;7,967742;16;196,3;null;null;30,916129;25,454839;22,325806;88,185484;4;,784946;43,010753;
2007-06-30;0;40,7;133,056217;133,056217;141,7;7,377778;17;208,2;null;null;31,663333;25,632;21,906667;86,766667;2;,645556;42,888889;
2007-07-31;0;48,9;138,562896;138,562896;190,7;6,966667;7;58,8;null;null;32,443333;25,917333;21,963333;84,258621;3;,7;45,333333;
2007-08-31;0;63,9;141,520256;44,637104;174,6;7,793478;13;24,4;null;null;33,264516;26,397333;22,393548;82,8;3;,923913;43,478261;
2007-09-30;0;59,2;137,771506;137,771506;190,3;8,188889;11;160,2;null;null;33,816667;26,466;22,386667;82,483333;6;,744444;44,555556;
2007-10-31;0;52,9;144,391602;144,391602;170,1;8,053763;19;439,8;null;null;32,854839;26,54;22,783871;84,604839;3;,83871;43,44086;
2007-11-30;0;42,1;139,946552;139,946552;134,1;8,266667;21;419,8;null;null;32,613333;26,31;22,99;87,591667;3;,674157;42,333333;
2007-12-31;0;41;145,430534;145,430534;114,6;8,602151;22;384,2;null;null;32,348387;26,363871;23,019355;86,879032;3;,795699;43,44086;
2008-01-31;0;35,9;142,858853;142,858853;99,9;8,684783;24;408,4;null;null;31,387097;25,756129;22,945161;88,419355;3;,72043;41,774194;
2008-02-29;0;34,5;132,629504;132,629504;100,5;8,62069;20;300,4;null;null;30,968966;25,815862;22,665517;88,103448;3;,666667;41,264368;
2008-03-31;0;40,6;141,121826;141,121826;132;8,408602;20;309,2;null;null;31,535484;25,884516;22,325806;87,25;3;,677419;42,473118;
2008-04-30;0;24,2;135,888123;135,888123;137,1;8,044444;15;191;null;null;31,836667;26,182667;22,723333;86,625;2;,788889;43;
2008-05-31;0;35,1;137,163071;137,163071;109,1;8,150538;20;220,2;null;null;30,835484;25,510968;22,332258;87,733871;2;,722581;40,967742;
2008-06-30;0;37,8;129,823146;129,216265;101,6;8,066667;11;118,6;null;null;30,463333;24,882667;21,14;87,116667;3;1,022222;43,222222;
